track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,65,3g0mfsWlOOUNheV5L3kQKs,Solid Gold,2019-05-02,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,13,71xFWYFtiHC8eP99QB30AA,Curtain Call (Deluxe),2005-12-06,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.621,0.672,4,-3.892,0,0.276,0.21,0.0,0.13,0.228,83.808,251267
11eZcwcvI7xWKVIRwopBpB,Younger Days,Loreno Mayer,36,7l0VtJszEsAOr426HNDdsM,Younger Days,2019-04-19,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.577,0.781,8,-4.236,1,0.0323,0.0353,1.87e-05,0.397,0.227,128.067,244238
224EVTFiLsdQignUFLvDeH,Pa Mí - Remix,Dalex,18,4OyP4eAtpTHXjpVBjJvPNG,Pa Mí (Remix),2019-02-07,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960
4GNpppEamtcqG6QkxfI9f9,Enough (with Shoffy),KREAM,48,1qQe1QYE1h417GpVJ5TZ9i,Enough (with Shoffy),2018-12-21,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.684,0.928,0,-4.477,1,0.0774,0.00225,0.0262,0.0284,0.583,123.991,197106
3vToiuX2Xqi1iMIhsDJn2s,You,Galantis,44,02cVeTcA0KkEF8CMqnqzSB,You,2014-02-18,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.184,0.871,8,-3.245,0,0.0661,0.00837,0.167,0.15,0.21,127.972,221286
3j3IkPaaXSA9PBH5cOifBr,Wolves,KAAZE,52,2wYefcaBm5tkGW46T959bC,Wolves,2020-01-03,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.561,0.727,11,-6.391,0,0.0504,0.00907,0.0,0.169,0.403,129.919,169846
40c498Ic7gnr1znNRZiPPV,Lovin' is Bible,The Aces,28,3Lz15w8ecHfYgKbnOF36Tb,When My Heart Felt Volcanic,2018-04-06,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.68,0.871,1,-4.691,1,0.0682,0.139,0.0,0.0925,0.834,114.052,200363
215GJ9Y7DkslTbF15hksbA,Rise Up - Original Mix,Mark Sixma,11,2yAbgN6IwIJLXt4elp0d8B,Rise Up,2014-12-01,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.724,0.89,5,-3.747,0,0.0573,0.0131,0.787,0.346,0.27,128.011,269532
3qcHQP6CmA2Grs3baKLiMB,No Importa Que el Sol Se Muera,Mœnia,22,4vp2Ry3d7kEdUfkeJb9DOC,Duetos,2015-10-09,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.697,0.873,2,-4.995,1,0.0278,0.0706,0.000288,0.682,0.797,100.025,229733
4t6rW1mKIKKTyU0RNBnS41,Tu Principe,Reggaeton Latino,34,1y9JSQIUGKs00Vfp1V9IL7,Reggaeton,2008-02-01,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.893,0.791,1,-5.434,0,0.131,0.0639,0.0,0.0786,0.553,93.998,209613
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,71,1jWmEhn3ggaL6isoyLfwBn,The Doors,1967-01-04,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,145867
2swZ0X1njeU32SNJeBKIfW,Inmortal,Aventura,73,1yM8iaMk4Slsqr94LabgN1,Utopia,2019-04-05,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.77,0.775,8,-4.65,0,0.0349,0.178,0.0,0.0651,0.848,124.015,256440
0TEoDxZlyKLtQTIEih9HIT,Again - Radio Edit,Beeskov,34,5OxQRK5gHRN6cQUWFxPdt4,Again,2019-10-07,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.736,0.86,6,-5.041,1,0.129,0.000466,0.298,0.281,0.413,123.97,173678
6XGSfNAbSjcnTkdvBqhYyg,La Esperanza,Claptone,46,3oGTPoEgDlNxSDMmaWBDS9,Fantast,2018-06-08,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.619,0.631,9,-7.014,0,0.028,0.0211,5.67e-06,0.206,0.443,121.0,193293
5jrcnHY27FfJpcWdCPdG61,In The Nights,Damion,0,6dRVF4CY3I87wwxZfdfxtn,Good Vibes,2017-02-23,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.803,0.636,10,-6.004,1,0.307,0.107,0.0,0.0903,0.324,140.006,219840
20feEQvRVHKzBfH9FflFoR,Blinded By The Light (Electro Short Mix),Michael Mind,4,4SxKyVoTyezGodVYD82cbD,Ride Like The Wind,2007-08-17,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.717,0.819,9,-9.793,0,0.0481,0.00912,0.169,0.0369,0.713,125.981,184227
69bDRy5MeWQl1lNeEJQIBE,The Half,DJ Snake,56,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.705,0.695,11,-3.359,1,0.113,0.0112,0.0,0.691,0.44,169.987,217373
12gyuchWPAK33h5OAnkK9A,Raise a Toast,Danny Boone,21,3OHLWecwSvDZHY4pGShyUI,Fish Grease,2014-06-10,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.546,0.584,6,-5.825,1,0.0258,0.0425,0.0,0.148,0.54,82.029,190591
6lEIjrQNwJPecJ7mMXjhjo,Wanna Be A Baller,Lil' Troy,63,2czjXveZPf9X2dutQGlh2r,Sittin' Fat Down South,1998,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.871,0.648,10,-7.825,0,0.278,0.264,0.0,0.2,0.628,92.301,355067
6WDywA01HXByEC07ZEKt6T,二度目のイヴ,オメガトライブ,17,0rKp7KsPDhyl7saBEKGxE4,First Finale,1985-12-11,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.641,0.531,1,-6.758,0,0.0271,0.438,1.12e-05,0.0947,0.785,77.859,295200
6tATRoq8sbvKFHzvMncBc3,Down,Chloe x Halle,49,26mqgId4rrypPiYnN9tXuX,The Kids Are Alright,2018-03-23,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.694,0.606,0,-6.06,1,0.0388,0.139,0.0,0.122,0.114,132.052,199120
3ZgQhe1Sv7mnQjpVTJnOFp,"Captain Save a Hoe (feat. The Click, D-Shot, B-Legit & Suga T)",E-40,36,21kesYQXXeo0d1Wr2I9up2,The Mail Man,1993,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.753,0.514,7,-12.235,1,0.26,0.0612,0.0,0.292,0.563,166.015,287600
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,84,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,2018-04-06,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390
5JbsyfzMUtqXKgx9s4oqn1,Smoke on the Water - 2012 Remaster,Deep Purple,28,3vf9XhG5wL3J0kVZhCEumf,Machine Head (2016 Version),2001-01-30,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.595,0.682,0,-9.205,1,0.0281,0.117,0.335,0.0963,0.804,114.243,339947
7Bpl8pwYiI6t3vEYE8fVoi,Paradise,Sinead Harnett,0,6VUR7gGetzUracrGSNaoxP,N.O.W,2014-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.692,0.682,9,-6.619,0,0.0915,0.0892,4.61e-05,0.374,0.277,91.987,260041
5n1dxunU8DEoQJ59n6P0bq,Cambias Mi Amor,Juan Ingaramo,49,5rflYd4uDX5m38aTG29PYS,Cambias Mi Amor,2019-12-25,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.681,0.658,4,-5.303,0,0.0568,0.0508,7.89e-05,0.0935,0.734,158.053,185615
1FHNctV68GUNLgXclG2DtR,Dancing in the Moonlight,Toploader,69,3Yxy4ITyguWRkdXwrB9uC9,Dancing In The Moonlight: The Best Of Toploader,2009-04-22,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.639,0.845,10,-3.333,1,0.0372,0.0528,0.0,0.336,0.871,119.485,233373
6Nabz5Gsy80XL0MJoOmgF8,Beds Are Burning - Remastered,Midnight Oil,63,2H371tT3IIvmqji0iZCp0O,20000 Watt RSL - The Midnight Oil Collection,1997-10-13,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.754,0.496,0,-8.7,1,0.0351,0.00539,0.000152,0.0871,0.341,119.186,258173
6ofuqm2qLMi9lBFEF9mJMb,Hasta Que Salga el Sol,Ozuna,68,4UPSRgNrxzYg74TyWIWHii,Hasta Que Salga el Sol,2019-11-07,El Ritmo,37i9dQZF1DWVOLXBOylBUZ,latin,reggaeton,0.857,0.823,11,-4.22,1,0.0516,0.0206,0.00077,0.0593,0.57,96.048,188600
5ZY7Gug850kv4heJcWZGHM,Just Like Paradise,David Lee Roth,55,2mYFKWSxCYhLHSXsjLDmp4,Skyscraper,1988-01-26,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.611,0.853,2,-4.983,1,0.034,0.0219,0.0,0.671,0.376,135.558,243280
5QArbhcHhpW48U4cK3Joj9,Nightmare Choir (I Been Asleep Too Long),$uicideBoy$,49,5c7anxo2hDTxc7NkLq9gd2,KILL YOURSELF Part XI: The Kingdom Come Saga,2017-05-22,< DARK TRAP >,19WuHd4MxWLzE1fpMmw4S4,rap,gangster rap,0.777,0.902,1,-3.915,1,0.349,0.0905,0.0,0.275,0.462,129.985,134844
42ZVk59gT4tMlrZmd8Ijxf,Indestructible,Disturbed,70,6hz9f6H7URtoigU517WjD6,Indestructible (Deluxe Edition),2008-04-29,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,278027
4suDPyEfKYtqDR2OGblbTi,9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,TOMORROW X TOGETHER,48,0q7bDr9lPLduHdECJOYZ8B,MAGIC HOUR,2020-01-14,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.63,0.787,1,-4.302,1,0.103,0.00489,0.0,0.134,0.466,128.997,211867
0oWHLtxWeMJhmwxtrxhNK0,Welcome To The Jungle,Guns N' Roses,1,1oR3KrPIp4CbagPa3PhtPp,Appetite For Destruction (Explicit Version),1987-01-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.443,0.955,8,-8.066,1,0.0741,0.0222,0.361,0.297,0.333,123.423,273600
3pGnvyd0UBaFKF9PYM2ULM,Stomp!,The Brothers Johnson,0,6UdhjOxfmwerfL5z6Btv23,The Best Of The Brothers Johnson,1998-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.881,0.582,7,-14.07,0,0.0444,0.0789,0.00289,0.0686,0.898,119.579,246133
55EVxb7lAjIAII0hWLYNsN,Gutter (feat. Bryan Mg & CSPRODUCER),Architrackz,42,2rGnCKjsznRYW6kGIYZ3Jq,Blessings & Life Lessons,2019-11-22,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.737,0.494,3,-10.719,0,0.145,0.795,0.0,0.0912,0.765,80.98,193655
7DuLZ8HdkbJsFSIBJTYV9U,Grasshopper,Agnes Obel,35,3jTTLPuVcL6J9pgujnU1lS,Citizen of Glass,2016-10-21,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.734,0.0772,2,-19.6,1,0.0544,0.846,0.95,0.0905,0.159,120.07,158360
0r2Bul2NuCViraT2zX1l5j,Get Low,Ying Yang Twins,71,4htcOW08TqINNLbcSf9esI,Kings Of Crunk,2002-10-29,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,334067
368q7QWp27Qbvh7wWFIyA2,Once In A Lifetime,Lost Stars,24,3quX4dfWbeOg7KObpWya4q,Once In A Lifetime,2019-04-05,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.758,0.805,6,-4.725,0,0.113,0.0343,1.37e-05,0.0458,0.587,107.935,178377
5prTs2HAw2G4idHZyeFp8o,Total Eclipse of the Heart,Bonnie Tyler,74,1CuFf5IslmlCno7DAFjrt9,The Very Best Of Bonnie Tyler,1999-02-08,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.435,0.658,8,-8.179,1,0.0661,0.195,0.0,0.102,0.184,130.276,269787
11je301F3XSDfB9cGriUWa,I Just Want You,Caleb Hawley,34,2kdYwte5WukmMd0SpztTgT,Side 1,2014-01-28,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.531,0.452,0,-6.835,0,0.0251,0.447,2.24e-05,0.0896,0.49,82.158,215973
23fpN59eKYkAamj59i6AKI,"Life at Ease (feat. Jneiro Jarel, BIGYUKI & Brandy Butler)",The Beautiful Now,11,1XLICPGbCI4D7qda2R0CQy,Life at Ease,2018-09-28,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.552,0.662,5,-7.214,0,0.388,0.391,0.0,0.207,0.856,83.657,259680
0eTX0DeAdYZGCUIpUNNbLw,Kaleidoscope Love - Kaytranada Edition,AlunaGeorge,51,02ia0xYRyujnMk3AuCUqoR,Body Music (Remixed),2014-06-09,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.801,0.469,4,-13.131,0,0.182,0.221,0.101,0.0837,0.317,115.096,348527
3Rg28MEI3rkePjjLrrw9ys,Te Di Primero,Mathew,43,5zO8ggH4jSQnL1nT4CP0cL,Te Di Primero,2019-12-05,Trap Land,37i9dQZF1DXde9tuMHuIsj,rap,trap,0.759,0.51,1,-10.656,0,0.238,0.146,0.0,0.126,0.496,145.024,282000
4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,Billy Idol,71,2FZNWUmgRoP8uJZBaHJdfj,Rebel Yell,1983-11-01,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312,288533
07KHJvlYBeQVqrmifTEqEp,Dream On,Aerosmith,61,0YlgzYfI3a1OrGBBN0wWTG,The Essential Aerosmith,2011-09-13,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,265093
00cWy7HXgoJlXWR718s70W,We Are What We Are (feat. Billy Bros Orchestra) [Radio Edit],Bart & Baker,37,1QRhDmgK95ihrDGL9N2GNw,We Are What We Are (feat. Billy Bros Orchestra),2017-10-20,Electro Swing,3Dr4NKbsFQ2m7tmPxGRroO,edm,electro house,0.843,0.736,6,-7.972,1,0.0762,0.0378,0.54,0.0783,0.66,125.012,236160
653aI5kYEj97kuAKj9nY4N,Mio,Devan,39,5hGbYHAGIv1nC24O2OGRh0,Mio,2020-01-10,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.709,0.758,2,-6.431,0,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806
0z9PMxrUVfCLc3e7itESJL,Whole Lotta Lovin' - LeMarquis Remix,Mustard,30,6XIW3PupQ0cPSVc4H102bG,Whole Lotta Lovin' (LeMarquis Remix),2016-03-14,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.784,0.786,4,-6.822,0,0.232,0.409,2.14e-06,0.146,0.544,120.043,226427
4go2hxLM6ijk0K76ZY0Nhd,Goldie,A$AP Rocky,5,1E1eyI5uGllppJZCxNoF9w,LONG.LIVE.A$AP (Deluxe Version),2013-01-11,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.68,0.843,1,-4.919,1,0.241,0.22,3.02e-05,0.378,0.743,81.958,192067
6Mz1FkraaQkLuedZP7dxsf,Preach,Jaycen A'mour,38,1NpISCE0NhokW0Q5rRBpiz,Preach,2019-01-11,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.677,0.934,5,-3.293,0,0.0812,0.00693,0.00155,0.832,0.22,128.0,198750
2XAjNdO20yRaXSGARd6fCw,Chemical,The Devil Wears Prada,47,4pEnCDCsZ8iWC3HaF98g2P,Chemical,2019-09-27,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.526,0.789,5,-7.342,0,0.0333,0.0022,0.0175,0.085,0.209,74.995,230142
34VPpQSm2LWQRyJ9oFCusB,Feels Like Summer,VOLLÉSTAD,37,3uHmy33bVhCiXBNd4tPPJb,Feels Like Summer,2019-01-03,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.673,0.879,9,-5.742,1,0.0316,0.00123,0.000371,0.332,0.534,126.034,186985
0LN4wlhICj5qBXKaM960jQ,No Regular - Original Mix,TST,0,1aHFsLfydVMAVfa9qvndGi,No Regular,2014-05-19,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.676,0.774,9,-4.915,0,0.0561,9.56e-05,0.834,0.345,0.352,129.969,323849
4cdRrfARxl5gP4jeE6P6YN,Never,Pengwin,33,1Xh0GJz2VYvVedzT7Lkef3,Never,2019-12-20,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.666,0.787,9,-5.47,0,0.0321,0.0167,0.0,0.0557,0.446,123.956,185861
7nsHQpH5av8kIlhDAc4gmS,I Want To Come Home For Christmas,Marvin Gaye,12,109y0mnkGZAYVQNdT0SN3q,A Motown Christmas,1999-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.451,0.446,6,-10.168,0,0.0321,0.257,4.45e-06,0.103,0.567,89.459,202733
0BPTTsnnfz44XmZn3EE0oo,Song To The Siren (Remastered),This Mortal Coil,51,6D6C7jGsJdzJpcEaMcxswR,It'll End In Tears (Remastered),1984,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.216,0.24,10,-12.598,1,0.0406,0.843,6.09e-06,0.135,0.0875,128.679,211093
1ZPc5wZ3riWjtKVRCgHPOK,Too Much,Curbi,58,6k6tQ6uGS81WvagezlOoqM,Too Much,2019-10-04,[EAS]: Festival Big Room,71UHE27ayQs8ZDxQwY0cY1,edm,big room,0.8,0.976,10,-3.659,0,0.121,0.0046,0.138,0.281,0.85,128.045,182539
4zBVbv2SUaA6LON2nxtPEj,No Sé Nada,Lenny Tavárez,42,2O9j4drYUb0E1lDJb8bat0,No Sé Nada,2017-09-08,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.817,0.624,1,-6.996,1,0.24,0.193,0.0,0.136,0.681,141.944,215000
6op1UDHN1e7x9YzQWVxRCR,April's Fool,Riff,1,6xJIuuRhvBfXc2X1mkqwbb,RIFF,1991,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.496,0.801,4,-8.524,0,0.0844,0.04,0.00464,0.0392,0.852,200.258,237840
3XU6GFkPFhxK0hJLsIJDH7,Inner Hell,Auralist,26,36feAjDxzRNpmQwQiY2dXr,Between the Devil and the Sea,2019-12-13,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.493,0.903,9,-8.849,0,0.061,1.22e-05,0.0172,0.0653,0.138,119.996,256000
2uKKRxkxSWSxtwQIEmyIBM,Vekhi Ja,Prabh Deep,33,2KTKJW3tuHNXMgkIAPc0Xm,The Indian Hip-Hop Compilation Volume 1,2018-12-27,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.811,0.676,1,-8.323,1,0.266,0.0226,0.0,0.0668,0.589,89.93,205340
3VSNFbj9mhR5DXy7UXRkDZ,Back for a Fight,Falling Decibyls,38,0fULJSlPpGry8XlqjlgB7t,Back for a Fight,2019-12-27,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,0.813,0.885,9,-2.481,0,0.215,0.0015,0.000977,0.0954,0.351,124.016,209032
6bH8JA6yLDH5gAbSBKTvlh,La Risa Lenta,Javiera Mena,0,0LCoeal6qkFNiXcaEnr9Xy,Primeras Composiciones 2000-2003,2013-09-20,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.435,0.405,9,-16.239,1,0.0798,0.92,0.618,0.105,0.0551,75.041,257254
3dLiBBKbeUIhzGNeuo5JGS,Sin Culpa (feat. DrefQuila),Duki,69,1FvTfT61pqrVLvT0G6SZrI,Sin Culpa (feat. DrefQuila),2018-12-07,Los Cangri,2hTs6GuPwhmg4ApNqxWXLE,latin,latin hip hop,0.641,0.652,8,-8.575,0,0.264,0.42,1.74e-06,0.094,0.406,175.022,244771
0Q4UnABWc02jPFQwzx96EJ,Bunker,Sa4,44,1Ql59l5ktSAPyS8q2mYUdZ,Neue deutsche Quelle,2017-11-10,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.529,0.685,6,-6.34,0,0.392,0.246,0.0239,0.0761,0.644,93.055,137856
14srO7F6k4mePDXHihdJIl,No Time to Be,Kramder,26,1AWiDiSVB5EdQuaBjv573y,No Time to Be,2019-05-31,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.765,0.987,5,-3.013,1,0.195,0.0426,0.00608,0.233,0.604,123.994,340645
4fCR5COPBAKXUJAhuUl5W7,Promesas,Funky,53,6AhZUgRb9ONblfzevQACl8,Promesas,2018-07-05,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.709,0.896,7,-2.175,1,0.127,0.0996,0.0,0.0587,0.626,87.96,241072
7DUhYlL68zdUkI2ozWS35l,"Sugar, You",Oh Honey,0,7jFRlQwI8kMi4hak99Aq7J,Wish You Were Here EP,2015-03-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.525,0.785,9,-6.85,1,0.0425,0.027,2.27e-06,0.173,0.24,132.969,212053
4xNRAFyADjMPrBHl4NiqmC,House Phone,Zookëper,48,5oAWyVKlqA4DG0SLo8bjYs,House Phone,2019-09-13,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.713,0.965,11,-3.844,0,0.0952,0.00478,0.348,0.0548,0.683,123.995,179693
430efk5Jc5wGay4EWP4snS,Baianá,Bakermat,76,0ddPcZRUIUj8HvgY3nhaVu,Baianá,2019-11-08,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.497,0.755,2,-6.948,0,0.0497,0.0007,0.585,0.33,0.493,121.869,182187
07trtA9L3paByfzsIf6pZH,Control,VNV Nation,40,6y7Te7o9eY0odEoYjJLuyu,Automatic,2011-09-16,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.674,0.82,10,-7.002,1,0.062,0.000765,0.0102,0.126,0.221,140.059,350093
0LigJnwiA8OXeDp5qEDlTc,Lighthouse - Radio Edit,Nicky Romero,1,02O7PX6ypIu0rH431o4rEZ,Lighthouse,2015-06-22,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.604,0.699,11,-5.805,1,0.0624,0.0208,0.0,0.341,0.367,128.056,186562
3kxIqD1BObKKHB5kn5sOqD,Dzieci burzy,BORCREW,60,1eQXrRkCNxRFnd8LgyaTiR,Dzieci burzy,2019-12-06,Generacja Hip Hop,37i9dQZF1DWXJnyndhASBe,rap,hip hop,0.55,0.657,0,-4.655,0,0.0577,0.602,0.0,0.112,0.177,78.071,166154
09nssae4OveYZLhXI1wYQX,Genie in a Bottle,Campsite Dream,51,0HKVHIiMaN2n2IWTagaQ3P,Genie in a Bottle,2018-07-13,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.736,0.689,2,-4.804,0,0.0456,0.388,0.0,0.211,0.465,101.046,151470
0YC10NaIHTVyQmdB8uC0v5,Heartbeat,Jay Fox,34,6Mev75MKNUdTHyjnbBKWrC,Heartbeat,2018-12-21,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772
5uw9UIOXj6R8pOwXte8F5h,Little Lies,Fleetwood Mac,18,1W5YP0TlKjFtb2UZJThLpV,Tango In The Night,1987-04-13,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.63,0.688,2,-9.816,1,0.0266,0.124,4.78e-05,0.158,0.893,124.825,218040
4aAPfEpk7aZitHRZamhptK,Flute Loop (feat. Ouici),Keys N Krates,0,3XNjNIxqlAxkus63k1VnIa,Cura,2018-02-02,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.552,0.639,4,-7.42,0,0.0272,0.00411,0.731,0.0796,0.168,142.031,154000
